ID,Default,Loan_type,Gender,Age,Degree,Income,Credit_score,Loan_length,Signers,Citizenship
2544,0,Car ,Female,38,HS      ,82564,532,1,2,Citizen    
2545,0,Home,Male  ,34,HS      ,82396,573,8,2,Citizen    
2546,0,Home,Female,51,College ,68717,603,8,2,Citizen    
2547,0,Car ,Male  ,49,College ,90978,722,3,2,Citizen    
2548,0,Home,Female,39,College ,109053,531,7,2,Citizen    
2549,0,Car ,Male  ,41,HS      ,120126,661,1,2,Citizen    
2550,0,Car ,Female,61,College ,108540,664,3,1,Citizen    
2551,0,Home,Female,36,HS      ,77719,629,5,2,Citizen    
2552,0,Car ,Female,54,College ,121507,693,2,1,Non-citizen
2553,0,Car ,Male  ,50,College ,131533,679,3,2,Citizen    
2554,0,Home,Female,42,HS      ,70681,653,4,2,Citizen    
2555,0,Car ,Male  ,51,HS      ,63827,680,2,2,Citizen    
2556,0,Car ,Male  ,43,HS      ,81802,612,0,1,Citizen    
2557,0,Home,Male  ,38,HS      ,85709,644,3,2,Citizen    
2558,1,Car ,Female,41,College ,118115,706,1,2,Citizen    
2559,0,Home,Female,42,College ,108051,617,9,2,Citizen    
2560,0,Car ,Male  ,39,HS      ,81366,488,0,2,Citizen    
2561,0,Home,Male  ,53,HS      ,102170,779,7,2,Citizen    
2562,0,Home,Male  ,43,HS      ,78667,630,5,2,Citizen    
2563,0,Car ,Female,42,College ,84294,611,2,2,Citizen    
2564,0,Car ,Female,48,College ,107480,559,2,1,Citizen    
2565,0,Car ,Female,45,College ,97090,588,0,2,Citizen    
2566,0,Car ,Female,42,HS      ,94293,725,0,2,Citizen    
2567,0,Car ,Male  ,39,HS      ,98485,526,0,2,Citizen    
2568,0,Car ,Male  ,45,College ,109458,573,2,2,Citizen    
2569,0,Car ,Female,49,HS      ,115798,602,2,2,Citizen    
2570,0,Car ,Female,35,College ,84203,560,0,2,Citizen    
2571,0,Car ,Male  ,34,HS      ,92180,538,1,2,Citizen    
2572,0,Home,Male  ,42,HS      ,130503,540,9,2,Citizen    
2573,0,Car ,Male  ,41,HS      ,70772,482,0,2,Citizen    
2574,0,Car ,Male  ,47,HS      ,80719,533,1,1,Citizen    
2575,0,Home,Female,51,College ,102291,598,13,2,Citizen    
2576,0,Home,Female,45,College ,76871,641,6,2,Citizen    
2577,0,Car ,Female,50,HS      ,112264,678,1,2,Non-citizen
2578,0,Car ,Male  ,36,HS      ,79859,540,0,2,Citizen    
2579,0,Car ,Male  ,34,HS      ,99209,529,1,2,Citizen    
2580,0,Home,Male  ,31,HS      ,65811,541,6,2,Citizen    
2581,0,Car ,Male  ,41,College ,90020,616,0,2,Non-citizen
2582,0,Car ,Female,47,College ,98411,702,1,2,Citizen    
2583,0,Home,Male  ,41,HS      ,103778,603,7,2,Citizen    
2584,0,Car ,Female,36,College ,107120,618,1,2,Citizen    
2585,0,Car ,Female,50,College ,119106,707,2,1,Non-citizen
2586,0,Car ,Female,42,HS      ,102102,639,1,2,Citizen    
2587,0,Car ,Female,55,HS      ,81877,617,1,2,Citizen    
2588,0,Car ,Male  ,46,College ,86886,574,1,2,Citizen    
2589,0,Car ,Male  ,42,HS      ,129967,633,1,2,Citizen    
2590,0,Car ,Male  ,38,Graduate,83777,572,1,2,Citizen    
2591,1,Car ,Female,42,College ,118150,613,3,2,Citizen    
2592,0,Car ,Female,46,HS      ,82934,588,1,2,Citizen    
2593,0,Car ,Male  ,39,HS      ,45649,559,0,2,Citizen    
2594,0,Home,Male  ,44,HS      ,92142,561,0,2,Citizen    
2595,1,Car ,Female,40,HS      ,82681,648,3,1,Citizen    
2596,0,Car ,Female,43,HS      ,82859,675,0,2,Citizen    
2597,0,Car ,Male  ,46,HS      ,109801,616,0,2,Citizen    
2598,0,Home,Female,51,HS      ,74041,645,4,2,Citizen    
2599,0,Home,Male  ,41,HS      ,51561,512,2,2,Citizen    
2600,0,Home,Male  ,35,College ,61825,533,9,2,Citizen    
2601,0,Home,Female,47,HS      ,107298,552,1,2,Citizen    
2602,1,Car ,Female,47,College ,101675,625,1,2,Non-citizen
2603,0,Car ,Female,48,College ,89329,568,1,2,Citizen    
2604,0,Car ,Female,40,College ,66755,660,0,2,Citizen    
2605,0,Car ,Male  ,43,HS      ,84954,594,1,2,Citizen    
2606,0,Car ,Female,38,College ,67975,531,2,2,Citizen    
2607,0,Car ,Male  ,34,HS      ,106489,636,1,2,Citizen    
2608,0,Car ,Male  ,51,HS      ,90379,542,1,2,Citizen    
2609,0,Car ,Female,52,HS      ,108540,778,1,2,Citizen    
2610,0,Car ,Male  ,37,HS      ,68787,518,0,2,Citizen    
2611,0,Home,Male  ,39,HS      ,111623,576,6,2,Citizen    
2612,1,Car ,Male  ,42,HS      ,97723,628,0,2,Citizen    
2613,0,Car ,Male  ,55,Graduate,88385,610,3,2,Non-citizen
2614,0,Car ,Male  ,44,College ,104452,565,2,2,Citizen    
2615,0,Car ,Male  ,38,Graduate,99306,562,1,2,Citizen    
2616,0,Car ,Male  ,40,HS      ,97728,639,0,2,Citizen    
2617,0,Home,Male  ,31,HS      ,54442,511,5,2,Citizen    
2618,0,Car ,Female,53,Graduate,122538,680,2,2,Non-citizen
2619,0,Car ,Female,44,College ,81030,617,1,2,Citizen    
2620,0,Car ,Female,41,HS      ,98832,510,1,2,Citizen    
2621,0,Home,Male  ,42,HS      ,114359,583,5,2,Citizen    
2622,1,Car ,Female,56,College ,106979,682,1,2,Citizen    
2623,0,Home,Male  ,44,HS      ,97098,585,5,2,Citizen    
2624,0,Car ,Male  ,40,HS      ,94550,563,3,2,Citizen    
2625,0,Car ,Male  ,33,HS      ,63705,426,0,2,Citizen    
2626,0,Car ,Male  ,47,HS      ,128301,636,1,2,Citizen    
2627,0,Car ,Male  ,31,HS      ,84542,552,0,2,Citizen    
2628,0,Car ,Female,46,HS      ,117024,645,0,1,Citizen    
2629,0,Car ,Female,44,HS      ,96203,699,2,2,Citizen    
2630,0,Home,Male  ,36,HS      ,66685,576,6,2,Citizen    
2631,0,Home,Male  ,39,HS      ,59552,570,3,2,Citizen    
2632,0,Car ,Male  ,56,College ,104106,738,2,2,Citizen    
2633,0,Car ,Male  ,39,HS      ,103451,653,0,2,Citizen    
2634,1,Car ,Female,53,Graduate,101102,703,1,2,Citizen    
2635,0,Home,Female,44,HS      ,111681,626,9,1,Citizen    
2636,0,Car ,Male  ,32,HS      ,86973,565,0,2,Citizen    
2637,0,Car ,Male  ,25,HS      ,88745,578,0,2,Citizen    
2638,0,Home,Male  ,40,HS      ,108407,661,2,2,Citizen    
2639,0,Home,Female,45,HS      ,98136,573,7,2,Citizen    
2640,0,Car ,Female,47,HS      ,86146,646,3,2,Citizen    
2641,0,Home,Female,35,HS      ,77892,540,6,2,Citizen    
2642,0,Home,Male  ,38,HS      ,89738,389,5,2,Citizen    
2643,0,Home,Male  ,38,HS      ,68502,633,3,2,Citizen    
2644,0,Car ,Female,39,HS      ,85576,562,2,2,Citizen    
2645,0,Home,Male  ,38,College ,113460,612,8,2,Citizen    
2646,0,Home,Female,39,College ,95210,556,3,2,Citizen    
2647,0,Car ,Female,56,College ,84013,720,1,1,Citizen    
2648,0,Car ,Male  ,45,HS      ,103125,623,1,2,Citizen    
2649,0,Car ,Male  ,45,College ,101603,631,2,2,Non-citizen
2650,0,Car ,Female,53,College ,132370,644,3,2,Citizen    
2651,0,Car ,Male  ,39,HS      ,95938,669,0,2,Citizen    
2652,0,Car ,Male  ,43,HS      ,86084,613,1,2,Citizen    
2653,0,Car ,Male  ,41,HS      ,107526,536,0,2,Citizen    
2654,0,Car ,Female,42,HS      ,117212,600,0,2,Citizen    
2655,0,Car ,Male  ,42,HS      ,92597,612,1,2,Citizen    
2656,0,Home,Male  ,35,HS      ,114758,642,5,2,Citizen    
2657,0,Car ,Male  ,52,HS      ,92322,659,2,1,Citizen    
2658,0,Car ,Female,48,HS      ,87859,614,0,2,Citizen    
2659,1,Car ,Male  ,52,HS      ,105417,687,2,2,Citizen    
2660,0,Car ,Female,47,College ,122785,573,2,2,Non-citizen
2661,0,Home,Male  ,34,HS      ,64071,525,4,2,Citizen    
2662,0,Car ,Female,29,HS      ,75852,552,1,2,Citizen    
2663,0,Car ,Female,42,HS      ,87473,439,0,2,Citizen    
2664,0,Car ,Male  ,39,HS      ,81083,485,0,2,Citizen    
2665,0,Home,Male  ,39,HS      ,108416,600,7,2,Citizen    
2666,1,Home,Male  ,39,HS      ,105079,621,8,2,Citizen    
2667,0,Car ,Male  ,39,College ,98779,582,0,2,Citizen    
2668,0,Car ,Male  ,50,College ,130236,632,3,2,Citizen    
2669,0,Home,Male  ,29,HS      ,75371,557,6,2,Citizen    
2670,0,Car ,Male  ,44,HS      ,68495,721,2,2,Citizen    
2671,0,Car ,Male  ,31,HS      ,89909,560,0,2,Citizen    
2672,0,Home,Male  ,40,HS      ,86612,584,4,2,Citizen    
2673,0,Home,Female,38,College ,107620,599,8,2,Citizen    
2674,0,Car ,Male  ,39,HS      ,91647,645,1,2,Citizen    
2675,0,Car ,Female,41,HS      ,104147,560,0,2,Citizen    
2676,0,Home,Male  ,47,HS      ,109206,621,2,2,Citizen    
2677,0,Home,Male  ,43,HS      ,93948,518,6,2,Citizen    
2678,0,Car ,Male  ,44,College ,87300,648,2,2,Citizen    
2679,0,Car ,Male  ,36,College ,72416,551,1,2,Citizen    
2680,0,Car ,Male  ,51,College ,112142,648,2,2,Citizen    
2681,0,Car ,Male  ,36,HS      ,91626,554,1,2,Citizen    
2682,0,Car ,Male  ,43,HS      ,88598,604,0,2,Citizen    
2683,0,Car ,Male  ,47,HS      ,96430,580,2,2,Citizen    
2684,0,Car ,Male  ,40,HS      ,82106,560,0,2,Citizen    
2685,0,Car ,Male  ,37,HS      ,114252,638,1,2,Citizen    
2686,0,Car ,Male  ,43,College ,115413,662,0,2,Citizen    
2687,0,Car ,Male  ,45,HS      ,83352,551,1,2,Citizen    
2688,0,Car ,Female,52,HS      ,118732,569,1,2,Citizen    
2689,0,Car ,Female,47,HS      ,113452,562,0,2,Citizen    
2690,0,Car ,Male  ,43,HS      ,104443,654,0,2,Citizen    
2691,0,Car ,Female,41,HS      ,85201,622,0,2,Citizen    
2692,0,Car ,Male  ,43,HS      ,101932,698,0,2,Citizen    
2693,0,Car ,Male  ,43,College ,75889,629,1,2,Citizen    
2694,0,Car ,Male  ,41,HS      ,94351,635,2,2,Citizen    
2695,0,Car ,Female,48,Graduate,126699,700,0,2,Non-citizen
2696,0,Car ,Male  ,34,College ,105239,582,0,2,Citizen    
2697,0,Car ,Male  ,42,HS      ,86807,562,1,2,Citizen    
2698,0,Car ,Female,46,HS      ,68661,681,0,2,Citizen    
2699,0,Car ,Female,45,HS      ,83237,543,0,2,Citizen    
2700,0,Car ,Female,49,College ,131640,682,2,2,Citizen    
2701,0,Car ,Male  ,50,HS      ,108037,568,2,2,Citizen    
2702,0,Car ,Male  ,38,HS      ,63009,606,0,2,Citizen    
2703,0,Car ,Male  ,43,College ,111114,545,2,2,Citizen    
2704,0,Home,Male  ,35,HS      ,93652,609,5,2,Citizen    
2705,0,Car ,Male  ,36,HS      ,85762,547,0,2,Citizen    
2706,0,Car ,Male  ,38,HS      ,114928,534,2,2,Citizen    
2707,0,Car ,Female,50,HS      ,124584,578,2,2,Citizen    
2708,0,Car ,Female,48,HS      ,89105,682,1,1,Citizen    
2709,0,Car ,Male  ,45,HS      ,41568,510,0,2,Citizen    
2710,1,Car ,Female,46,HS      ,88157,591,1,2,Citizen    
2711,0,Car ,Male  ,32,HS      ,79157,628,1,2,Citizen    
2712,0,Car ,Male  ,42,College ,123185,626,1,2,Citizen    
2713,1,Car ,Female,53,Graduate,96860,746,2,2,Non-citizen
2714,0,Home,Male  ,51,HS      ,100704,622,6,2,Citizen    
2715,0,Car ,Female,49,College ,80013,577,3,2,Citizen    
2716,0,Car ,Male  ,37,HS      ,94275,552,1,2,Citizen    
2717,0,Home,Male  ,40,College ,126728,613,12,2,Citizen    
2718,0,Car ,Female,50,HS      ,137984,665,3,2,Citizen    
2719,0,Home,Male  ,42,HS      ,106235,533,8,2,Citizen    
2720,0,Home,Female,45,HS      ,115379,805,10,1,Citizen    
2721,0,Home,Male  ,39,HS      ,71710,550,5,2,Citizen    
2722,0,Car ,Male  ,51,HS      ,87879,635,2,2,Citizen    
2723,0,Car ,Female,43,HS      ,95199,599,1,2,Citizen    
2724,1,Car ,Male  ,55,College ,120898,594,1,2,Citizen    
2726,0,Car ,Male  ,46,HS      ,123932,654,1,2,Citizen    
2727,0,Car ,Male  ,41,HS      ,95391,588,0,2,Citizen    
2728,0,Home,Male  ,40,HS      ,43635,581,2,2,Citizen    
2729,0,Car ,Male  ,51,HS      ,94753,602,2,2,Citizen    
2730,0,Car ,Female,48,College ,88892,620,0,1,Non-citizen
2731,0,Car ,Female,42,HS      ,86824,660,1,1,Citizen    
2732,0,Car ,Male  ,37,HS      ,90987,588,0,2,Citizen    
2733,0,Car ,Male  ,40,HS      ,107008,633,3,2,Citizen    
2734,0,Car ,Male  ,41,HS      ,96818,620,3,2,Citizen    
2735,0,Car ,Male  ,49,HS      ,82365,596,3,2,Citizen    
2736,0,Car ,Male  ,49,HS      ,80904,666,0,2,Citizen    
2737,0,Home,Male  ,41,College ,78637,471,8,2,Citizen    
2738,0,Home,Female,41,Graduate,119065,768,10,2,Citizen    
2739,0,Home,Male  ,39,HS      ,119698,614,8,2,Citizen    
2740,0,Car ,Female,46,College ,129168,696,3,2,Citizen    
2741,0,Car ,Male  ,42,HS      ,119100,606,2,2,Citizen    
2742,0,Car ,Male  ,45,HS      ,87813,557,2,2,Citizen    
2743,0,Car ,Male  ,36,HS      ,95251,641,0,2,Citizen    
2744,1,Car ,Male  ,49,HS      ,83903,718,0,2,Citizen    
2745,0,Car ,Female,53,Graduate,81774,650,2,2,Citizen    
2746,0,Car ,Male  ,35,College ,88074,558,1,2,Citizen    
2747,1,Car ,Female,47,Graduate,109658,723,2,2,Citizen    
2748,0,Car ,Male  ,32,College ,86725,658,1,2,Citizen    
2749,0,Car ,Female,56,HS      ,137210,577,2,2,Citizen    
2750,0,Car ,Male  ,45,HS      ,118702,702,1,1,Citizen    
2751,0,Car ,Male  ,50,HS      ,77373,581,0,2,Citizen    
2752,0,Car ,Male  ,46,College ,101932,684,2,2,Citizen    
2753,0,Home,Male  ,51,College ,96921,669,13,2,Citizen    
2754,1,Car ,Male  ,46,College ,111032,692,3,2,Citizen    
2755,0,Home,Male  ,37,HS      ,57147,514,5,2,Citizen    
2756,0,Home,Male  ,37,HS      ,84807,582,4,2,Citizen    
2757,0,Home,Male  ,44,HS      ,51949,531,2,2,Citizen    
2758,0,Home,Male  ,33,HS      ,85978,548,10,2,Citizen    
2759,0,Home,Female,33,HS      ,58406,525,1,2,Citizen    
2760,0,Car ,Male  ,46,HS      ,81620,606,0,2,Citizen    
2761,0,Car ,Male  ,36,HS      ,84775,602,0,2,Citizen    
2762,1,Car ,Male  ,40,HS      ,102023,667,2,2,Citizen    
2763,0,Car ,Male  ,48,College ,84142,597,1,2,Citizen    
2764,0,Car ,Male  ,37,Graduate,90153,626,2,2,Citizen    
2765,0,Car ,Female,43,HS      ,98270,511,2,2,Citizen    
2766,0,Home,Male  ,29,College ,75730,510,8,2,Citizen    
2767,0,Car ,Female,42,HS      ,101091,670,1,2,Citizen    
2768,0,Car ,Female,43,HS      ,113027,659,0,1,Citizen    
2769,1,Car ,Female,52,HS      ,107225,635,1,2,Citizen    
2770,0,Home,Male  ,42,HS      ,92684,651,2,2,Citizen    
2771,0,Car ,Female,46,HS      ,86699,643,3,1,Citizen    
2772,0,Car ,Female,52,HS      ,126475,600,0,2,Citizen    
2773,0,Car ,Female,44,College ,96768,651,2,1,Citizen    
2774,0,Car ,Male  ,38,HS      ,76436,632,1,2,Citizen    
2775,0,Home,Female,40,Graduate,103626,639,10,2,Citizen    
2776,0,Home,Male  ,39,College ,97377,555,4,2,Citizen    
2777,0,Car ,Female,49,College ,125716,752,3,1,Citizen    
2778,0,Home,Male  ,44,HS      ,117753,683,3,2,Citizen    
2779,0,Home,Male  ,38,HS      ,86650,612,1,2,Citizen    
2780,0,Car ,Female,39,HS      ,91710,492,0,2,Citizen    
2781,0,Car ,Female,47,College ,124534,654,2,2,Citizen    
2782,0,Car ,Male  ,42,HS      ,85219,585,0,2,Citizen    
2783,1,Car ,Male  ,42,College ,86340,695,2,1,Citizen    
2784,0,Car ,Male  ,36,HS      ,80826,540,0,2,Citizen    
2785,0,Car ,Female,46,HS      ,103610,680,1,2,Citizen    
2786,0,Car ,Male  ,28,HS      ,114473,633,2,1,Citizen    
2787,0,Car ,Female,54,College ,113089,620,3,2,Citizen    
2788,0,Home,Male  ,39,HS      ,137571,584,5,2,Citizen    
2789,0,Car ,Male  ,45,HS      ,111936,660,3,2,Citizen    
2790,0,Car ,Female,53,HS      ,100482,777,1,1,Citizen    
2791,0,Car ,Female,50,College ,92861,542,2,2,Citizen    
2792,0,Car ,Female,57,Graduate,87294,746,2,2,Citizen    
2793,0,Car ,Male  ,33,HS      ,144859,553,0,2,Citizen    
2794,0,Home,Female,42,HS      ,117013,685,5,2,Citizen    
2795,0,Car ,Male  ,45,College ,66880,647,2,2,Citizen    
2796,0,Car ,Female,45,College ,87547,542,2,2,Citizen    
2797,0,Home,Female,38,HS      ,90027,527,7,2,Citizen    
2798,0,Car ,Female,35,HS      ,93282,538,2,1,Citizen    
2799,0,Car ,Female,44,HS      ,87317,589,0,2,Citizen    
2800,0,Home,Male  ,45,HS      ,84784,667,6,2,Citizen    
2801,0,Car ,Female,46,HS      ,102144,598,1,2,Citizen    
2802,0,Car ,Male  ,50,HS      ,89973,597,0,2,Citizen    
2803,0,Home,Male  ,40,HS      ,76837,618,6,2,Citizen    
2804,0,Car ,Male  ,37,HS      ,93548,643,0,2,Citizen    
2805,0,Home,Female,38,HS      ,132080,628,5,2,Citizen    
2806,0,Home,Female,44,HS      ,113276,657,7,1,Citizen    
2807,0,Car ,Female,39,HS      ,100290,564,0,2,Citizen    
2808,0,Home,Male  ,38,HS      ,81396,633,5,2,Citizen    
2809,0,Car ,Female,36,HS      ,98544,493,0,2,Citizen    
2810,0,Car ,Female,43,HS      ,76466,566,0,2,Citizen    
2811,0,Car ,Male  ,47,HS      ,95405,676,0,2,Citizen    
2812,0,Car ,Male  ,48,HS      ,91110,588,0,2,Citizen    
2813,0,Home,Male  ,28,HS      ,62278,433,2,2,Citizen    
2814,0,Car ,Female,44,College ,115638,618,3,1,Citizen    
2815,0,Home,Male  ,36,HS      ,78086,510,9,2,Citizen    
2816,0,Home,Female,43,HS      ,88683,496,9,2,Citizen    
2817,0,Car ,Male  ,51,HS      ,86799,551,2,2,Citizen    
2818,0,Car ,Male  ,46,College ,100428,651,2,2,Citizen    
2819,0,Home,Male  ,24,HS      ,61086,594,7,2,Citizen    
2820,0,Car ,Male  ,45,HS      ,104838,568,0,2,Citizen    
2821,1,Car ,Male  ,53,HS      ,113409,637,0,2,Citizen    
2822,0,Home,Female,40,HS      ,91359,656,9,2,Citizen    
2823,0,Home,Female,48,HS      ,105852,619,2,2,Citizen    
2824,0,Car ,Female,51,HS      ,99551,559,2,2,Citizen    
2825,0,Car ,Female,34,HS      ,91110,627,0,2,Citizen    
2826,0,Car ,Female,48,HS      ,95776,445,1,2,Citizen    
2827,0,Car ,Male  ,37,College ,97905,533,1,2,Citizen    
2828,0,Car ,Male  ,57,HS      ,112035,620,3,2,Citizen    
2829,0,Car ,Male  ,41,HS      ,87676,522,0,2,Citizen    
2830,0,Car ,Male  ,37,Graduate,108015,616,3,2,Citizen    
2831,0,Car ,Female,38,College ,115062,561,1,2,Citizen    
2832,0,Home,Male  ,24,HS      ,79495,464,7,2,Citizen    
2833,0,Car ,Female,39,HS      ,108224,669,0,2,Citizen    
2834,0,Car ,Female,41,HS      ,106160,605,1,2,Citizen    
2835,0,Car ,Male  ,46,HS      ,93438,522,0,2,Citizen    
2836,0,Car ,Male  ,44,HS      ,57882,522,0,2,Citizen    
2837,0,Car ,Female,35,College ,97906,588,2,2,Citizen    
2838,0,Home,Female,33,HS      ,76587,540,5,2,Citizen    
2839,0,Home,Male  ,37,HS      ,107347,560,0,2,Citizen    
2840,0,Car ,Male  ,48,HS      ,88247,607,3,2,Citizen    
2841,0,Car ,Male  ,51,HS      ,103143,638,1,2,Citizen    
2842,0,Car ,Female,42,College ,96531,528,1,2,Citizen    
2843,0,Car ,Male  ,35,HS      ,99805,587,1,2,Citizen    
2844,0,Home,Male  ,40,College ,85754,597,8,2,Citizen    
2845,0,Car ,Female,45,HS      ,117309,564,1,1,Citizen    
2846,0,Car ,Female,41,HS      ,98008,583,0,2,Citizen    
2847,0,Home,Female,43,HS      ,83934,620,4,2,Citizen    
2848,0,Car ,Male  ,50,HS      ,113979,566,1,2,Citizen    
2849,0,Car ,Male  ,39,HS      ,90389,645,1,2,Citizen    
2850,0,Home,Male  ,41,HS      ,81808,693,7,2,Citizen    
2851,1,Car ,Female,48,HS      ,120006,580,0,2,Citizen    
2852,0,Home,Male  ,36,HS      ,89092,635,2,2,Citizen    
2853,0,Car ,Male  ,39,HS      ,104401,712,1,2,Citizen    
2854,0,Car ,Female,40,College ,83297,535,0,2,Citizen    
2855,0,Car ,Male  ,48,HS      ,91776,576,2,2,Citizen    
2856,0,Car ,Female,38,College ,102361,566,2,2,Citizen    
2857,0,Home,Male  ,51,HS      ,109399,713,5,2,Citizen    
2858,0,Home,Female,46,College ,94489,541,9,2,Citizen    
2859,0,Car ,Male  ,46,HS      ,88507,509,2,2,Citizen    
2860,0,Car ,Male  ,38,HS      ,69593,517,1,2,Citizen    
2861,0,Car ,Female,45,HS      ,113500,718,2,2,Citizen    
2862,0,Home,Male  ,46,College ,113373,702,13,2,Citizen    
2863,0,Car ,Female,53,Graduate,73900,654,1,2,Citizen    
2864,0,Home,Female,42,HS      ,83586,658,3,2,Citizen    
2865,0,Car ,Male  ,40,HS      ,78161,610,1,2,Citizen    
2866,0,Car ,Male  ,38,HS      ,76044,552,2,2,Citizen    
2867,0,Home,Male  ,39,HS      ,84708,658,6,2,Citizen    
2868,0,Home,Male  ,34,College ,85824,625,1,2,Citizen    
2869,0,Car ,Female,45,College ,83492,632,2,2,Non-citizen
2870,0,Car ,Female,45,HS      ,114616,533,0,2,Citizen    
2871,0,Car ,Male  ,47,HS      ,87805,530,1,2,Citizen    
2872,0,Home,Male  ,36,HS      ,88249,690,5,2,Citizen    
2873,0,Car ,Female,44,HS      ,97326,689,0,2,Citizen    
2874,0,Home,Male  ,48,HS      ,80940,621,5,2,Citizen    
2875,1,Home,Female,37,College ,80535,623,9,2,Citizen    
2876,0,Car ,Female,51,HS      ,111877,641,0,1,Citizen    
2877,0,Car ,Male  ,45,College ,110703,655,2,2,Citizen    
2878,0,Car ,Female,26,HS      ,87355,455,0,2,Citizen    
2879,1,Car ,Female,36,HS      ,115077,601,0,2,Citizen    
2880,0,Car ,Female,52,HS      ,112518,695,0,2,Citizen    
2881,0,Car ,Female,47,College ,98502,598,1,2,Citizen    
2882,0,Home,Male  ,40,HS      ,93260,617,3,2,Citizen    
2883,0,Home,Female,39,College ,114814,667,6,2,Citizen    
2884,0,Car ,Male  ,35,College ,95098,554,0,2,Citizen    
2885,0,Home,Male  ,38,HS      ,94995,522,3,2,Citizen    
2886,0,Car ,Female,52,HS      ,103825,685,1,2,Citizen    
2887,0,Car ,Male  ,55,HS      ,83794,649,0,2,Citizen    
2888,0,Home,Female,29,HS      ,91882,514,5,2,Citizen    
2889,0,Car ,Male  ,27,HS      ,97573,562,3,2,Citizen    
2890,0,Home,Male  ,34,HS      ,70678,568,9,2,Citizen    
2891,0,Car ,Female,43,College ,97531,612,2,2,Citizen    
2892,0,Car ,Male  ,40,College ,87084,590,0,2,Citizen    
2893,0,Car ,Female,42,College ,72148,638,0,1,Non-citizen
2894,0,Home,Female,43,HS      ,91975,653,6,1,Citizen    
2895,0,Home,Male  ,48,HS      ,127233,648,8,2,Citizen    
2896,0,Home,Male  ,43,HS      ,89710,594,2,2,Citizen    
2897,0,Car ,Female,45,College ,82292,679,1,1,Non-citizen
2898,0,Car ,Male  ,42,College ,88411,566,1,2,Citizen    
2899,0,Car ,Female,42,HS      ,97518,607,1,2,Citizen    
2900,0,Car ,Male  ,45,HS      ,122284,640,2,1,Citizen    
2901,1,Car ,Female,49,Graduate,103559,724,3,2,Citizen    
2902,0,Car ,Female,31,Graduate,86467,558,3,2,Citizen    
2903,0,Home,Male  ,42,HS      ,84665,551,3,2,Citizen    
2904,0,Home,Male  ,40,HS      ,90157,615,1,2,Citizen    
2905,0,Home,Male  ,48,HS      ,81626,530,5,2,Citizen    
2906,0,Car ,Male  ,34,College ,107785,592,2,2,Citizen    
2907,0,Home,Male  ,30,HS      ,109754,605,0,2,Citizen    
2908,1,Car ,Female,41,College ,100964,653,2,2,Citizen    
2909,0,Car ,Male  ,40,HS      ,112755,593,2,2,Citizen    
2910,0,Car ,Female,42,College ,112425,637,1,2,Non-citizen
2911,0,Home,Female,48,HS      ,108944,621,7,2,Citizen    
2912,0,Car ,Male  ,42,College ,93202,581,0,2,Citizen    
2913,0,Home,Male  ,40,HS      ,71359,666,8,2,Citizen    
2914,0,Car ,Male  ,37,HS      ,81162,555,1,2,Citizen    
2915,0,Car ,Female,51,Graduate,85372,551,3,2,Citizen    
2916,0,Car ,Male  ,46,HS      ,88487,533,0,2,Citizen    
2917,0,Car ,Male  ,39,HS      ,109359,530,0,2,Citizen    
2918,0,Car ,Female,40,HS      ,85198,524,1,2,Citizen    
2919,1,Home,Male  ,34,HS      ,98777,668,0,2,Citizen    
2920,0,Home,Female,42,HS      ,108881,634,6,2,Citizen    
2921,0,Car ,Male  ,40,HS      ,98510,537,0,2,Citizen    
2922,0,Car ,Male  ,39,Graduate,84705,566,2,2,Non-citizen
2923,0,Car ,Male  ,39,HS      ,100340,684,0,2,Citizen    
